77|2417|Aimee||Liang|1975-05-16 00:00:00|M|F|aliang@fabrikam.com|20000|2|2|High Schoo|Manual|0|1|1601 Crowm Court||Corvallis|OR|97330|1 (11) 500 555-0131|Ms.|1
78|2407|Aimee|J|Lin|1982-04-22 00:00:00|M|F|alin@litwareinc.com|30000|0|0|High Schoo|Manual|1|1|1133 Concord Place||Portland|OR|97205|1 (11) 500 555-0121|Ms.|1
79|9956|Amy|A|Liu|1973-05-17 00:00:00|M|F|aliu@fabrikam.com|70000|0|0|Bachelors|Professional|0|1|6837 Pirate Lane||Clay|NY|13041|1 (11) 500 555-0150|Ms.|2
80|32786041498|Arianna|K|Long|1979-01-18 00:00:00|M|F|along@cohovineyard.com|10000|2|2|High Schoo|Manual|1|1|1349 Palm Ave.||Los Angeles|CA|90012|1 (11) 500 555-0196|Ms.|4
81|96521899104|Alyssa|F|Long|1968-10-05 00:00:00|S|F|along@contoso.com|90000|4|2|Partial Co|Professional|0|1|4698 Royal Oak Rd.||San Francisco|CA|94109|1 (11) 500 555-0199|Ms.|4
82|10852942466|Alexandra|S|Long|1971-04-03 00:00:00|S|F|along@fabrikam.com|10000|1|0|Bachelors|Manual|1|0|8477 Riverwood Circle||Beaverton|OR|97005|1 (11) 500 555-0186|Ms.|1
83|30015577100|Alexia||Long|1959-10-10 00:00:00|S|F|along@margiestravel.com|40000|2|1|Partial Hi|Skilled Manual|1|2|1666 Edward Avenue||Bellingham|WA|98225|128-555-0137|Ms.|1
84|4790|Arthur|C|Lopez|1983-03-02 00:00:00|M|M|alopez@cohovineyard.com|40000|0|0|Graduate D|Clerical|1|0|7549 Longview Rd.||Mill Valley|CA|94941|1 (11) 500 555-0141|Mr.|4
85|827|Abby|C|Malhotra|1976-06-10 00:00:00|S|F|amalhotra@thephone-company.com|50000|0|0|Graduate D|Skilled Manual|1|0|1019 Carletto Drive||Sedro Woolley|WA|98284|645-555-0181|Ms.|1
86|7333|Andre|O|Malhotra|1981-12-16 00:00:00|M|M|amalhotra@thephone-company.com|50000|1|1|Graduate D|Skilled Manual|1|0|6968 Mildred Ln.||Sedro Woolley|WA|98284|112-555-0110|Mr.|1
87|88648338913|Andrew|R|Martin|1965-04-09 00:00:00|S|M|amartin@fabrikam.com|50000|2|0|Partial Hi|Skilled Manual|0|2|6061 St. Paul Way||Everett|MT|59801|951-555-0147|Mr.|0
88|87224895954|Anthony|C|Martin|1949-08-30 00:00:00|S|M|amartin@litwareinc.com|60000|3|0|Graduate D|Management|1|2|5375 Blue Ridge||W. Linn|OR|97068|153-555-0186|Mr.|1
89|53209384083|Alexis|I|Martin|1974-05-04 00:00:00|M|F|amartin@northwindtraders.com|40000|0|0|High Schoo|Skilled Manual|0|1|3858 Vista Diablo|Unit C|Issaquah|WA|98027|906-555-0156|Ms.|1
90|4791|Arthur|A|Martinez|1964-11-02 00:00:00|M|M|amartinez@cohovineyard.com|110000|3|4|Partial Co|Professional|1|4|9265 La Paz||Imperial Beach|CA|91932|1 (11) 500 555-0116|Mr.|4
91|84972505569|Austin|J|Miller|1976-10-20 00:00:00|M|M|amiller@lucernepublishing.com|40000|0|0|High Schoo|Skilled Manual|1|1|8315 Near Ct.||Ballard|WA|98107|257-555-0119|Mr.|1
92|43554965853|Andrea|E|Mitchell|1963-04-23 00:00:00|S|F|amitchell@lucernepublishing.com|90000|4|2|Partial Co|Professional|0|1|3427 C Del Rio Ln||Anacortes|WA|98221|1 (11) 500 555-0174|Ms.|1
93|85279318094|Alexander|R|Moore|1989-04-07 00:00:00|M|M|amoore@cohovineyard.com|40000|0|0|High Schoo|Skilled Manual|1|2|9713 Amhurst Way||Glendale|CA|91203|711-555-0180|Mr.|4
94|3001|Adrienne||Moreno|1973-12-31 00:00:00|M|F|amoreno@adventure-works.com|30000|2|2|Partial Co|Clerical|1|2|144 Castro Street||Chula Vista|CA|91910|1 (11) 500 555-0135|Ms.|4
95|1054|Andy||Moreno|1948-11-18 00:00:00|S|M|amoreno@cohovineyard.com|20000|1|0|Bachelors|Clerical|0|0|8202 Lyon Circle||Long Beach|CA|90802|1 (11) 500 555-0113|Mr.|4
96|39889201521|Allison||Morgan|1963-09-29 00:00:00|M|F|amorgan@fineartschool.net|50000|2|0|Partial Hi|Skilled Manual|1|2|896 Southdale||Monroe|WA|98272|243-555-0196|Ms.|1
97|39921854734|Alexa||Morgan|1982-04-18 00:00:00|M|F|amorgan@margiestravel.com|10000|3|3|High Schoo|Manual|1|1|3140 Gingham Way||Bremerton|WA|98312|1 (11) 500 555-0126|Ms.|1
98|38816586136|Ariana|J|Morris|1984-03-30 00:00:00|S|F|amorris@litwareinc.com|30000|0|0|Partial Co|Clerical|1|1|9972 San Miguel Rd||W. Linn|OR|97068|1 (11) 500 555-0116|Ms.|1
99|6728|Albert||Munoz|1978-12-19 00:00:00|M|M|amunoz@cpandl.com|30000|0|0|Bachelors|Clerical|1|0|9371 Corte Del Sol||Downey|CA|90241|1 (11) 500 555-0177|Mr.|4
100|3002|Adrienne|A|Munoz|1977-06-20 00:00:00|S|F|amunoz@northwindtraders.com|120000|0|1|Bachelors|Management|0|4|2886 Chaparral Court|Space #45|Issaquah|WA|98027|941-555-0146|Ms.|1
101|68392822146|Adrian||Murphy|1982-06-23 00:00:00|S|M|amurphy@fabrikam.com|50000|1|0|Graduate D|Skilled Manual|1|0|1192 Parkway Drive||Mill Valley|NE|68601|270-555-0127|Mr.|0
102|11696153879|Amanda|R|Murphy|1987-11-17 00:00:00|S|F|amurphy@litwareinc.com|40000|1|1|Bachelors|Skilled Manual|1|1|3223 Virgina Hills Drive|#4|Portland|OR|97205|1 (11) 500 555-0151|Ms.|1
103|9410|Alicia|D|Nara|1977-02-04 00:00:00|S|F|anara@northwindtraders.com|70000|5|5|Bachelors|Professional|1|3|769 Algiers Drive||Edmonds|WA|98020|1 (11) 500 555-0176|Ms.|1
104|9412|Alicia|L|Nath|1980-12-23 00:00:00|S|F|anath@adventure-works.com|10000|0|0|Partial Hi|Manual|0|2|5126 La Corte Bonita||Chula Vista|CA|91910|1 (11) 500 555-0170|Ms.|4
105|465|Arturo|E|Nath|1987-05-11 00:00:00|M|M|anath@humongousinsurance.com|30000|0|0|Partial Hi|Clerical|1|2|2124 Royal Arch Court||Milwaukie|OR|97222|464-555-0165|Mr.|1
106|43015825748|Andrea||Nelson|1985-01-21 00:00:00|S|F|anelson@cohovineyard.com|50000|0|0|Partial Co|Skilled Manual|1|2|9584 Logan Ct||Lemon Grove|CA|91945|608-555-0185|Ms.|4
107|3858|Ashlee|D|Pal|1982-10-22 00:00:00|M|F|apal@fineartschool.net|80000|0|0|High Schoo|Management|0|3|9681 Bon Homme Way||Lynnwood|WA|98036|1 (11) 500 555-0114|Ms.|1
108|30038343667|Alexia||Patterson|1983-05-20 00:00:00|S|F|apatterson@cpandl.com|50000|0|0|Graduate D|Skilled Manual|0|0|6564 Bellwood Dr||Concord|CA|94519|555-555-0194|Ms.|4
109|32800831198|Arianna|S|Patterson|1973-12-02 00:00:00|S|F|apatterson@margiestravel.com|50000|5|5|Bachelors|Skilled Manual|0|2|2279 Pineview Lane||Bellingham|WA|98225|998-555-0123|Ms.|1
110|11840580100|Amanda||Patterson|1959-08-03 00:00:00|S|F|apatterson@treyresearch.net|50000|2|1|Partial Co|Professional|1|2|2319 Hilltop Dr.||Puyallup|WA|98371|458-555-0179|Ms.|1
111|3091|Ann||Perez|1969-06-22 00:00:00|S|F|aperez@adventure-works.com|100000|5|0|Bachelors|Professional|1|1|8490 Longbrood Way||Chula Vista|CA|91910|1 (11) 500 555-0120|Ms.|4
112|32767083644|Arianna|M|Perry|1975-08-21 00:00:00|S|F|aperry@adventure-works.com|30000|2|2|Partial Co|Manual|0|0|5728 Benedict Ct.||Chula Vista|CA|91910|1 (11) 500 555-0186|Ms.|4
113|32331407100|Alexandria||Perry|1944-04-23 00:00:00|M|F|aperry@fabrikam.com|50000|2|0|Graduate D|Management|0|2|910 Main Street.||Sparks|NV|89431|872-555-0178|Ms.|4
114|96121359467|Alyssa|M|Peterson|1981-02-21 00:00:00|S|F|apeterson@cohovineyard.com|60000|1|0|Graduate D|Professional|1|0|6332 N. Thompson Rd||Grossmont|CA|91941|910-555-0146|Ms.|4
115|14424062371|Anna||Peterson|1980-02-22 00:00:00|M|F|apeterson@litwareinc.com|70000|4|0|Graduate D|Professional|1|0|4064 Regina Lane||Oregon City|OR|97045|560-555-0140|Ms.|1
116|10756163000|Alexandra|M|Peterson|1968-12-24 00:00:00|S|F|apeterson@litwareinc.com|50000|4|0|Graduate D|Skilled Manual|1|0|4594 Springer Court||Portland|OR|97205|755-555-0135|Ms.|1
117|41771881580|Alexandra||Phillips|1981-03-11 00:00:00|S|F|aphillips@thephone-company.com|30000|0|0|High Schoo|Manual|0|1|3281 Ana Mile||Spokane|WA|99202|1 (11) 500 555-0127|Ms.|1
118|833|Abby||Prasad|1962-02-03 00:00:00|S|F|aprasad@blueyonderairlines.com|60000|3|1|High Schoo|Professional|1|2|3261 Vista Bonita||Concord|CA|94519|113-555-0174|Ms.|4
119|7214|Allen|L|Prasad|1964-02-23 00:00:00|S|M|aprasad@contoso.com|50000|2|1|Partial Co|Professional|0|2|1589 Mt. Tamalpais Place||San Francisco|CA|94109|147-555-0179|Mr.|4
120|30104014900|Angelica|A|Price|1976-12-29 00:00:00|M|F|aprice@lucernepublishing.com|50000|2|2|Bachelors|Skilled Manual|1|1|8974 F Mt Hood Circle||Ballard|WA|98107|808-555-0118|Ms.|1
121|57332443600|Aidan|B|Price|1977-01-01 00:00:00|S|M|aprice@margiestravel.com|40000|0|0|High Schoo|Skilled Manual|1|1|8157 W. Buchanan||Bothell|WA|98011|269-555-0127|Mr.|1
122|9866|April||Rai|1961-01-18 00:00:00|M|F|arai@cohovineyard.com|10000|3|0|Partial Co|Manual|1|2|3029 Heather Leaf Ln.||Los Angeles|CA|90012|1 (11) 500 555-0121|Ms.|4
123|2099|Andres|C|Rai|1978-09-21 00:00:00|M|M|arai@northwindtraders.com|100000|1|0|Graduate D|Management|1|0|7259 Birchwood||Edmonds|WA|98020|1 (11) 500 555-0134|Mr.|1
124|3311|Ashlee||Rai|1964-11-06 00:00:00|M|F|arai@thephone-company.com|20000|3|0|Partial Hi|Clerical|0|2|4210 E Sprague Ave||Spokane|WA|99202|931-555-0197|Ms.|1
125|212|Alvin||Raje|1954-03-16 00:00:00|S|M|araje@humongousinsurance.com|50000|4|0|Bachelors|Management|0|2|9901 Sequoia Woods Pl||Corvallis|OR|97330|297-555-0155|Mr.|1
126|35608353018|Alexa||Ramirez|1982-09-16 00:00:00|S|F|aramirez@lucernepublishing.com|60000|0|0|Partial Co|Skilled Manual|1|2|509 Nafta Boulevard||Laredo|TX|78040|702-555-0170|Ms.|4
127|1066|Andy|C|Ramos|1973-11-18 00:00:00|M|M|aramos@margiestravel.com|40000|1|0|Bachelors|Skilled Manual|0|0|9090 Cristobal||Bremerton|WA|98312|1 (11) 500 555-0164|Mr.|1
128|4815|Arthur|J|Ramos|1978-04-24 00:00:00|S|M|aramos@margiestravel.com|30000|1|1|Bachelors|Clerical|1|0|878 Amador Ct||Bremerton|WA|98312|1 (11) 500 555-0114|Mr.|1
